gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2016-11-16,07:00,Regular,Tiven,Josh,Blair,Curtis,Foster,Scott,CLE,East,Central,Away,Loss,239,1,93,19,18,3,5,16,86,35,0.407,56,24,0.4286,30,11,0.3667,20,12,0.6,11,40,51,19,26,23,25,0,0,0,0,56.044,54.2857,0.4905,0.4709,23.913,88.8889,15.9574,3.089,5.1483,8.9286,1.0814,63.0,52.7197,95.7575,106.054,-10.2965,0.3763,14.4158,1.0556,16.6667,IND,East,Central,Home,Win,239,2,103,22,10,8,12,16,86,43,0.5,58,33,0.569,28,10,0.3571,11,7,0.6364,5,35,40,30,20,30,23,0,0,0,0,43.956,51.1628,0.5669,0.5581,12.5,87.5,9.9167,8.2372,12.3558,20.6897,1.1977,89.625,75.0,106.054,95.7575,10.2965,0.4725,17.9095,2.2,80.0,97.1203,97.5267
2016-11-16,07:00,Regular,Tiven,Josh,Blair,Curtis,Foster,Scott,IND,East,Central,Home,Win,239,2,103,22,10,8,12,16,86,43,0.5,58,33,0.569,28,10,0.3571,11,7,0.6364,5,35,40,30,20,30,23,0,0,0,0,43.956,51.1628,0.5669,0.5581,11.1111,76.087,9.9167,8.2372,12.3558,20.6897,1.1977,89.625,75.0,106.054,95.7575,10.2965,0.4725,17.9095,2.2,80.0,CLE,East,Central,Away,Loss,239,1,93,19,18,3,5,16,86,35,0.407,56,24,0.4286,30,11,0.3667,20,12,0.6,11,40,51,19,26,23,25,0,0,0,0,56.044,54.2857,0.4905,0.4709,21.5686,78.4314,15.9574,3.089,5.1483,8.9286,1.0814,63.0,52.7197,95.7575,106.054,-10.2965,0.3763,14.4158,1.0556,16.6667,97.1203,97.5267
2016-11-16,07:00,Regular,Taylor,Dedric,Zielinski,Gary,Smith,Michael,NO,West,Southwest,Away,Loss,241,1,82,19,18,5,9,16,82,30,0.3659,61,23,0.377,21,7,0.3333,19,15,0.7895,9,39,48,19,21,23,19,0,0,0,0,48.9796,63.3333,0.4537,0.4085,19.5652,75.0,16.6113,5.2669,9.4804,14.7541,1.0,58.625,48.6515,86.3766,93.7502,-7.3736,0.3297,14.9183,1.0556,27.7778,ORL,East,Southeast,Home,Win,241,2,89,17,12,7,7,15,88,34,0.3864,61,24,0.3934,27,10,0.3704,19,11,0.5789,13,37,50,21,31,13,24,0,0,0,0,51.0204,50.0,0.4618,0.4432,26.0,74.0,11.0742,7.3736,7.3736,11.4754,1.0114,68.125,56.5353,93.7502,86.3766,7.3736,0.3908,13.5609,1.4167,58.3333,94.9331,94.5392
2016-11-16,07:00,Regular,Taylor,Dedric,Zielinski,Gary,Smith,Michael,ORL,East,Southeast,Home,Win,241,2,89,17,12,7,7,15,88,34,0.3864,61,24,0.3934,27,10,0.3704,19,11,0.5789,13,37,50,21,31,13,24,0,0,0,0,51.0204,50.0,0.4618,0.4432,25.0,80.4348,11.0742,7.3736,7.3736,11.4754,1.0114,68.125,56.5353,93.7502,86.3766,7.3736,0.3908,13.5609,1.4167,58.3333,NO,West,Southwest,Away,Loss,241,1,82,19,18,5,9,16,82,30,0.3659,61,23,0.377,21,7,0.3333,19,15,0.7895,9,39,48,19,21,23,19,0,0,0,0,48.9796,63.3333,0.4537,0.4085,18.75,81.25,16.6113,5.2669,9.4804,14.7541,1.0,58.625,48.6515,86.3766,93.7502,-7.3736,0.3297,14.9183,1.0556,27.7778,94.9331,94.5392
2016-11-16,07:00,Regular,Dalen,Eric,Stafford,Derrick,Voyard-Tadal,Vladimir,WAS,East,Southeast,Away,Loss,240,3,102,18,11,8,1,26,91,38,0.4176,68,30,0.4412,23,8,0.3478,25,18,0.72,11,29,40,15,33,28,26,0,0,0,0,49.3827,47.3684,0.5,0.4615,23.4043,85.2941,9.7345,8.1624,1.0203,1.4706,1.1209,60.125,50.1042,104.0705,111.2126,-7.1421,0.4176,13.7405,1.6364,72.7273,PHI,East,Atlantic,Home,Win,239,1,109,30,17,6,1,26,77,42,0.5455,49,32,0.6531,28,10,0.3571,22,15,0.6818,5,36,41,29,30,29,21,0,0,0,0,50.6173,71.4286,0.6287,0.6104,12.1951,87.8049,16.3966,6.1218,1.0203,2.0408,1.4156,82.0,68.6192,111.2126,104.0705,7.1421,0.4719,22.4417,1.7647,35.2941,98.0105,98.0105
2016-11-16,07:00,Regular,Dalen,Eric,Stafford,Derrick,Voyard-Tadal,Vladimir,PHI,East,Atlantic,Home,Win,239,1,109,30,17,6,1,26,77,42,0.5455,49,32,0.6531,28,10,0.3571,22,15,0.6818,5,36,41,29,30,29,21,0,0,0,0,50.6173,71.4286,0.6287,0.6104,14.7059,76.5957,16.3966,6.1218,1.0203,2.0408,1.4156,82.0,68.6192,111.2126,104.0705,7.1421,0.4719,22.4417,1.7647,35.2941,WAS,East,Southeast,Away,Loss,240,3,102,18,11,8,1,26,91,38,0.4176,68,30,0.4412,23,8,0.3478,25,18,0.72,11,29,40,15,33,28,26,0,0,0,0,49.3827,47.3684,0.5,0.4615,27.5,72.5,9.7345,8.1624,1.0203,1.4706,1.1209,60.125,50.1042,104.0705,111.2126,-7.1421,0.4176,13.7405,1.6364,72.7273,98.0105,98.4206
2016-11-16,07:30,Regular,Holtkamp,Lauren,Brothers,Tony,Brown,Tony,MIL,East,Central,Away,Loss,239,3,100,25,15,9,3,25,98,39,0.398,66,31,0.4697,32,8,0.25,18,14,0.7778,15,32,47,26,9,35,30,0,0,0,0,54.6512,64.1026,0.4721,0.4388,29.4118,91.4286,12.4049,9.0616,3.0205,4.5455,1.0204,68.25,57.113,100.6844,107.7323,-7.0479,0.398,17.1327,1.6667,60.0,ATL,East,Southeast,Home,Win,239,1,107,29,16,6,8,17,72,35,0.4861,40,25,0.625,32,10,0.3125,31,27,0.871,3,36,39,21,31,32,23,0,0,0,0,45.3488,82.8571,0.6247,0.5556,7.6923,92.3077,15.7418,6.0411,8.0547,20.0,1.4861,89.875,75.2092,107.7323,100.6844,7.0479,0.4118,22.1984,1.8125,37.5,99.3203,99.7359
2016-11-16,07:30,Regular,Holtkamp,Lauren,Brothers,Tony,Brown,Tony,ATL,East,Southeast,Home,Win,239,1,107,29,16,6,8,17,72,35,0.4861,40,25,0.625,32,10,0.3125,31,27,0.871,3,36,39,21,31,32,23,0,0,0,0,45.3488,82.8571,0.6247,0.5556,8.5714,70.5882,15.7418,6.0411,8.0547,20.0,1.4861,89.875,75.2092,107.7323,100.6844,7.0479,0.4118,22.1984,1.8125,37.5,MIL,East,Central,Away,Loss,239,3,100,25,15,9,3,25,98,39,0.398,66,31,0.4697,32,8,0.25,18,14,0.7778,15,32,47,26,9,35,30,0,0,0,0,54.6512,64.1026,0.4721,0.4388,31.9149,68.0851,12.4049,9.0616,3.0205,4.5455,1.0204,68.25,57.113,100.6844,107.7323,-7.0479,0.398,17.1327,1.6667,60.0,99.3203,99.7359
2016-11-16,07:30,Regular,Anderson,Steven,Fraher,Pat,Capers,James,DAL,West,Southwest,Away,Loss,240,2,83,16,9,9,3,19,83,34,0.4096,60,26,0.4333,23,8,0.3478,10,7,0.7,5,27,32,17,14,23,29,0,0,0,0,37.6471,47.0588,0.4748,0.4578,11.1111,67.5,9.3361,10.0322,3.3441,5.0,1.0,51.75,43.125,92.5194,100.3223,-7.8029,0.3908,14.2349,1.7778,100.0,BOS,East,Atlantic,Home,Win,241,1,90,18,19,6,3,17,76,33,0.4342,55,26,0.4727,21,7,0.3333,23,17,0.7391,13,40,53,29,10,18,33,0,0,0,0,62.3529,54.5455,0.5225,0.4803,24.5283,75.4717,18.0746,6.6882,3.3441,5.4545,1.1842,66.875,55.4979,100.3223,92.5194,7.8029,0.4024,14.6199,0.9474,31.5789,89.7109,89.7109
2016-11-16,07:30,Regular,Anderson,Steven,Fraher,Pat,Capers,James,BOS,East,Atlantic,Home,Win,241,1,90,18,19,6,3,17,76,33,0.4342,55,26,0.4727,21,7,0.3333,23,17,0.7391,13,40,53,29,10,18,33,0,0,0,0,62.3529,54.5455,0.5225,0.4803,32.5,88.8889,18.0746,6.6882,3.3441,5.4545,1.1842,66.875,55.4979,100.3223,92.5194,7.8029,0.4024,14.6199,0.9474,31.5789,DAL,West,Southwest,Away,Loss,240,2,83,16,9,9,3,19,83,34,0.4096,60,26,0.4333,23,8,0.3478,10,7,0.7,5,27,32,17,14,23,29,0,0,0,0,37.6471,47.0588,0.4748,0.4578,15.625,84.375,9.3361,10.0322,3.3441,5.0,1.0,51.75,43.125,92.5194,100.3223,-7.8029,0.3908,14.2349,1.7778,100.0,89.7109,89.3387
2016-11-16,07:30,Regular,Forte,Brian,Ervin,Mitchell,Kirkland,Courtney,DET,East,Central,Away,Loss,240,2,102,19,11,6,1,14,85,42,0.4941,62,34,0.5484,23,8,0.3478,12,10,0.8333,8,32,40,27,22,25,28,0,0,0,0,43.4783,45.2381,0.5649,0.5412,19.5122,62.7451,10.861,6.6263,1.1044,1.6129,1.2,73.75,61.4583,112.6473,115.9605,-3.3132,0.4773,15.7965,1.7273,54.5455,NY,East,Atlantic,Home,Win,241,2,105,24,9,8,9,11,93,42,0.4516,68,33,0.4853,25,9,0.36,19,12,0.6316,19,33,52,29,25,27,24,0,0,0,0,56.5217,57.1429,0.518,0.5,36.5385,63.4615,8.1551,8.8351,9.9395,13.2353,1.129,98.375,81.639,115.9605,112.6473,3.3132,0.506,17.8625,2.6667,88.8889,90.5481,90.5481
2016-11-16,07:30,Regular,Forte,Brian,Ervin,Mitchell,Kirkland,Courtney,NY,East,Atlantic,Home,Win,241,2,105,24,9,8,9,11,93,42,0.4516,68,33,0.4853,25,9,0.36,19,12,0.6316,19,33,52,29,25,27,24,0,0,0,0,56.5217,57.1429,0.518,0.5,37.2549,80.4878,8.1551,8.8351,9.9395,13.2353,1.129,98.375,81.639,115.9605,112.6473,3.3132,0.506,17.8625,2.6667,88.8889,DET,East,Central,Away,Loss,240,2,102,19,11,6,1,14,85,42,0.4941,62,34,0.5484,23,8,0.3478,12,10,0.8333,8,32,40,27,22,25,28,0,0,0,0,43.4783,45.2381,0.5649,0.5412,20.0,80.0,10.861,6.6263,1.1044,1.6129,1.2,73.75,61.4583,112.6473,115.9605,-3.3132,0.4773,15.7965,1.7273,54.5455,90.5481,90.1724
2016-11-16,08:00,Regular,Smith,Aaron,Richardson,Leroy,Phillips,Jason,HOU,West,Southwest,Away,Loss,241,2,103,25,16,10,4,10,92,40,0.4348,52,26,0.5,40,14,0.35,14,9,0.6429,12,35,47,32,31,27,13,0,0,0,0,51.6484,62.5,0.5247,0.5109,23.5294,87.5,14.0154,9.9889,3.9955,7.6923,1.1196,85.0,70.5394,102.8853,104.8831,-1.9978,0.4167,17.9649,1.5625,62.5,OKC,West,Northwest,Home,Win,240,2,105,25,16,7,7,15,84,40,0.4762,59,28,0.4746,25,12,0.48,14,13,0.9286,5,39,44,38,27,20,20,0,0,0,0,48.3516,62.5,0.5823,0.5476,11.3636,88.6364,15.0716,6.9922,6.9922,11.8644,1.25,86.5,72.0833,104.8831,102.8853,1.9978,0.4211,19.0607,1.5625,43.75,100.1115,99.6961
2016-11-16,08:00,Regular,Smith,Aaron,Richardson,Leroy,Phillips,Jason,OKC,West,Northwest,Home,Win,240,2,105,25,16,7,7,15,84,40,0.4762,59,28,0.4746,25,12,0.48,14,13,0.9286,5,39,44,38,27,20,20,0,0,0,0,48.3516,62.5,0.5823,0.5476,12.5,76.4706,15.0716,6.9922,6.9922,11.8644,1.25,86.5,72.0833,104.8831,102.8853,1.9978,0.4211,19.0607,1.5625,43.75,HOU,West,Southwest,Away,Loss,241,2,103,25,16,10,4,10,92,40,0.4348,52,26,0.5,40,14,0.35,14,9,0.6429,12,35,47,32,31,27,13,0,0,0,0,51.6484,62.5,0.5247,0.5109,25.5319,74.4681,14.0154,9.9889,3.9955,7.6923,1.1196,85.0,70.5394,102.8853,104.8831,-1.9978,0.4167,17.9649,1.5625,62.5,100.1115,100.1115
2016-11-16,08:00,Regular,Kogut,Marat,Garretson,Ron,Malloy,Ed,GS,West,Pacific,Away,Win,240,3,127,33,12,9,7,25,87,44,0.5057,51,31,0.6078,36,13,0.3611,28,26,0.9286,7,28,35,34,32,29,32,0,0,0,0,43.2099,75.0,0.6393,0.5805,17.5,68.2927,10.7797,8.9874,6.9902,13.7255,1.4598,103.75,86.4583,126.8226,120.831,5.9916,0.4783,22.8659,2.75,75.0,TOR,East,Atlantic,Home,Loss,241,1,121,16,15,8,1,22,82,37,0.4512,57,27,0.4737,25,10,0.4,41,37,0.9024,13,33,46,38,15,33,35,0,0,0,0,56.7901,43.2432,0.6048,0.5122,28.2609,71.7391,13.0389,7.9888,0.9986,1.7544,1.4756,80.875,67.1162,120.831,126.8226,-5.9916,0.4405,12.21,1.0667,53.3333,100.1399,100.1399
2016-11-16,08:00,Regular,Kogut,Marat,Garretson,Ron,Malloy,Ed,TOR,East,Atlantic,Home,Loss,241,1,121,16,15,8,1,22,82,37,0.4512,57,27,0.4737,25,10,0.4,41,37,0.9024,13,33,46,38,15,33,35,0,0,0,0,56.7901,43.2432,0.6048,0.5122,31.7073,82.5,13.0389,7.9888,0.9986,1.7544,1.4756,80.875,67.1162,120.831,126.8226,-5.9916,0.4405,12.21,1.0667,53.3333,GS,West,Pacific,Away,Win,240,3,127,33,12,9,7,25,87,44,0.5057,51,31,0.6078,36,13,0.3611,28,26,0.9286,7,28,35,34,32,29,32,0,0,0,0,43.2099,75.0,0.6393,0.5805,20.0,80.0,10.7797,8.9874,6.9902,13.7255,1.4598,103.75,86.4583,126.8226,120.831,5.9916,0.4783,22.8659,2.75,75.0,100.1399,99.7244
2016-11-16,09:00,Regular,Fitzgerald,Kane,Cutler,Kevin,Lewis,Eric,PHO,West,Pacific,Away,Loss,240,3,104,14,16,8,4,29,79,39,0.4937,59,31,0.5254,20,8,0.4,29,18,0.6207,7,28,35,17,26,33,28,0,0,0,0,41.6667,35.8974,0.5667,0.5443,16.6667,66.6667,14.8478,8.0423,4.0212,6.7797,1.3165,57.375,47.8125,104.5505,120.6351,-16.0846,0.4432,11.498,0.875,50.0,DEN,West,Northwest,Home,Win,240,3,120,23,14,8,4,24,93,45,0.4839,76,37,0.4868,17,8,0.4706,24,22,0.9167,14,35,49,28,33,28,31,0,0,0,0,58.3333,51.1111,0.5794,0.5269,28.5714,71.4286,11.9088,8.0423,4.0212,5.2632,1.2903,90.5,75.4167,120.6351,104.5505,16.0846,0.4839,16.3631,1.6429,57.1429,99.4735,99.4735
2016-11-16,09:00,Regular,Fitzgerald,Kane,Cutler,Kevin,Lewis,Eric,DEN,West,Northwest,Home,Win,240,3,120,23,14,8,4,24,93,45,0.4839,76,37,0.4868,17,8,0.4706,24,22,0.9167,14,35,49,28,33,28,31,0,0,0,0,58.3333,51.1111,0.5794,0.5269,33.3333,83.3333,11.9088,8.0423,4.0212,5.2632,1.2903,90.5,75.4167,120.6351,104.5505,16.0846,0.4839,16.3631,1.6429,57.1429,PHO,West,Pacific,Away,Loss,240,3,104,14,16,8,4,29,79,39,0.4937,59,31,0.5254,20,8,0.4,29,18,0.6207,7,28,35,17,26,33,28,0,0,0,0,41.6667,35.8974,0.5667,0.5443,20.0,80.0,14.8478,8.0423,4.0212,6.7797,1.3165,57.375,47.8125,104.5505,120.6351,-16.0846,0.4432,11.498,0.875,50.0,99.4735,99.4735
2016-11-16,10:30,Regular,Orr,J.T.,Mott,Rodney,Callahan,Mike,MEM,West,Southwest,Away,Win,240,2,111,24,17,6,2,22,82,40,0.4878,56,25,0.4464,26,15,0.5769,19,16,0.8421,9,34,43,26,35,22,28,0,0,0,0,55.1282,60.0,0.6142,0.5793,25.0,80.9524,15.8346,6.3493,2.1164,3.5714,1.3537,80.875,67.3958,117.4627,113.2298,4.2329,0.4444,18.2704,1.4118,35.2941,LAC,West,Pacific,Home,Loss,240,2,107,15,8,13,7,19,81,37,0.4568,56,28,0.5,25,9,0.36,34,24,0.7059,8,27,35,28,18,30,31,0,0,0,0,44.8718,40.5405,0.5575,0.5123,22.8571,77.1429,7.6953,13.7569,7.4076,12.5,1.321,79.25,66.0417,113.2298,117.4627,-4.2329,0.4568,12.6093,1.875,162.5,94.4981,94.4981
2016-11-16,10:30,Regular,Orr,J.T.,Mott,Rodney,Callahan,Mike,LAC,West,Pacific,Home,Loss,240,2,107,15,8,13,7,19,81,37,0.4568,56,28,0.5,25,9,0.36,34,24,0.7059,8,27,35,28,18,30,31,0,0,0,0,44.8718,40.5405,0.5575,0.5123,19.0476,75.0,7.6953,13.7569,7.4076,12.5,1.321,79.25,66.0417,113.2298,117.4627,-4.2329,0.4568,12.6093,1.875,162.5,MEM,West,Southwest,Away,Win,240,2,111,24,17,6,2,22,82,40,0.4878,56,25,0.4464,26,15,0.5769,19,16,0.8421,9,34,43,26,35,22,28,0,0,0,0,55.1282,60.0,0.6142,0.5793,20.9302,79.0698,15.8346,6.3493,2.1164,3.5714,1.3537,80.875,67.3958,117.4627,113.2298,4.2329,0.4444,18.2704,1.4118,35.2941,94.4981,94.4981
2016-11-16,10:30,Regular,Lane,Karl,Kennedy,Bill,Richardson,Derek,SA,West,Southwest,Away,Win,240,2,110,29,11,11,7,21,88,43,0.4886,58,32,0.5517,30,11,0.3667,17,13,0.7647,9,28,37,27,30,27,26,0,0,0,0,44.5783,67.4419,0.576,0.5511,20.0,73.6842,10.3306,11.5604,7.3566,12.069,1.25,93.125,77.6042,115.6039,110.3492,5.2547,0.4778,21.4054,2.6364,100.0,SAC,West,Pacific,Home,Loss,241,5,105,21,17,5,3,17,76,36,0.4737,56,27,0.4821,20,9,0.45,31,24,0.7742,10,36,46,22,24,25,34,0,0,0,0,55.4217,58.3333,0.5857,0.5329,21.7391,78.2609,15.9415,5.2547,3.1528,5.3571,1.3816,76.875,63.7967,110.3492,115.6039,-5.2547,0.4337,16.4525,1.2353,29.4118,95.1525,95.1525
2016-11-16,10:30,Regular,Lane,Karl,Kennedy,Bill,Richardson,Derek,SAC,West,Pacific,Home,Loss,241,5,105,21,17,5,3,17,76,36,0.4737,56,27,0.4821,20,9,0.45,31,24,0.7742,10,36,46,22,24,25,34,0,0,0,0,55.4217,58.3333,0.5857,0.5329,26.3158,80.0,15.9415,5.2547,3.1528,5.3571,1.3816,76.875,63.7967,110.3492,115.6039,-5.2547,0.4337,16.4525,1.2353,29.4118,SA,West,Southwest,Away,Win,240,2,110,29,11,11,7,21,88,43,0.4886,58,32,0.5517,30,11,0.3667,17,13,0.7647,9,28,37,27,30,27,26,0,0,0,0,44.5783,67.4419,0.576,0.5511,24.3243,75.6757,10.3306,11.5604,7.3566,12.069,1.25,93.125,77.6042,115.6039,110.3492,5.2547,0.4778,21.4054,2.6364,100.0,95.1525,94.7577
2016-11-17,07:00,Regular,Nansel,Brett,Adams,Bennie,Corbin,Sean,NY,East,Atlantic,Away,Loss,239,0,112,23,16,9,1,20,86,41,0.4767,57,29,0.5088,29,12,0.4138,20,18,0.9,10,26,36,18,24,23,47,0,0,0,0,49.3151,56.0976,0.5907,0.5465,25.0,78.7879,14.4404,9.2896,1.0322,1.7544,1.3023,76.5,64.0167,115.6037,122.8289,-7.2252,0.4457,17.1898,1.4375,56.25,WAS,East,Southeast,Home,Win,241,1,119,26,16,7,2,21,81,44,0.5432,56,29,0.5179,25,15,0.6,18,16,0.8889,7,30,37,24,28,35,32,0,0,0,0,50.6849,59.0909,0.6691,0.6358,18.9189,81.0811,15.2497,7.2252,2.0644,3.5714,1.4691,89.5,74.2739,122.8289,115.6037,7.2252,0.4889,19.8595,1.625,43.75,96.8827,97.2881
2016-11-17,07:00,Regular,Nansel,Brett,Adams,Bennie,Corbin,Sean,WAS,East,Southeast,Home,Win,241,1,119,26,16,7,2,21,81,44,0.5432,56,29,0.5179,25,15,0.6,18,16,0.8889,7,30,37,24,28,35,32,0,0,0,0,50.6849,59.0909,0.6691,0.6358,21.2121,75.0,15.2497,7.2252,2.0644,3.5714,1.4691,89.5,74.2739,122.8289,115.6037,7.2252,0.4889,19.8595,1.625,43.75,NY,East,Atlantic,Away,Loss,239,0,112,23,16,9,1,20,86,41,0.4767,57,29,0.5088,29,12,0.4138,20,18,0.9,10,26,36,18,24,23,47,0,0,0,0,49.3151,56.0976,0.5907,0.5465,27.7778,72.2222,14.4404,9.2896,1.0322,1.7544,1.3023,76.5,64.0167,115.6037,122.8289,-7.2252,0.4457,17.1898,1.4375,56.25,96.8827,96.4807
2016-11-17,07:30,Regular,Taylor,Ben,Zielinski,Gary,Spooner,Bill,MIL,East,Central,Away,Loss,240,1,73,20,15,4,8,20,85,28,0.3294,62,21,0.3387,23,7,0.3043,13,10,0.7692,12,36,48,27,21,14,11,0,0,0,0,44.8598,71.4286,0.4023,0.3706,22.2222,67.9245,14.1884,4.3211,8.6421,12.9032,0.8588,50.375,41.9792,78.8596,103.7058,-24.8462,0.3182,15.9084,1.3333,26.6667,MIA,East,Southeast,Home,Win,240,2,96,19,8,5,8,18,97,39,0.4021,67,32,0.4776,30,7,0.2333,21,11,0.5238,17,42,59,21,27,19,29,0,0,0,0,55.1402,48.7179,0.4518,0.4381,28.8136,71.1864,7.0028,5.4013,8.6421,11.9403,0.9897,78.875,65.7292,103.7058,78.8596,24.8462,0.4432,14.26,2.375,62.5,92.5696,92.5696
2016-11-17,07:30,Regular,Taylor,Ben,Zielinski,Gary,Spooner,Bill,MIA,East,Southeast,Home,Win,240,2,96,19,8,5,8,18,97,39,0.4021,67,32,0.4776,30,7,0.2333,21,11,0.5238,17,42,59,21,27,19,29,0,0,0,0,55.1402,48.7179,0.4518,0.4381,32.0755,77.7778,7.0028,5.4013,8.6421,11.9403,0.9897,78.875,65.7292,103.7058,78.8596,24.8462,0.4432,14.26,2.375,62.5,MIL,East,Central,Away,Loss,240,1,73,20,15,4,8,20,85,28,0.3294,62,21,0.3387,23,7,0.3043,13,10,0.7692,12,36,48,27,21,14,11,0,0,0,0,44.8598,71.4286,0.4023,0.3706,25.0,75.0,14.1884,4.3211,8.6421,12.9032,0.8588,50.375,41.9792,78.8596,103.7058,-24.8462,0.3182,15.9084,1.3333,26.6667,92.5696,92.5696
2016-11-17,08:00,Regular,Goble,John,Lindsay,Mark,Taylor,Dedric,POR,West,Northwest,Away,Loss,241,1,109,24,13,6,4,19,90,41,0.4556,62,31,0.5,28,10,0.3571,21,17,0.8095,10,31,41,29,33,21,26,0,0,0,0,43.1579,58.5366,0.5492,0.5111,21.2766,64.5833,11.5823,6.0099,4.0066,6.4516,1.2111,78.375,65.0415,109.1789,126.2069,-17.028,0.4409,17.616,1.8462,46.1538,HOU,West,Southwest,Home,Win,241,1,126,26,13,6,6,17,95,46,0.4842,63,32,0.5079,32,14,0.4375,25,20,0.8,17,37,54,41,21,38,26,0,0,0,0,56.8421,56.5217,0.5943,0.5579,31.4815,68.5185,10.9244,6.0099,6.0099,9.5238,1.3263,106.625,88.4855,126.2069,109.1789,17.028,0.5055,17.931,2.0,46.1538,99.8361,99.4218
2016-11-17,08:00,Regular,Goble,John,Lindsay,Mark,Taylor,Dedric,HOU,West,Southwest,Home,Win,241,1,126,26,13,6,6,17,95,46,0.4842,63,32,0.5079,32,14,0.4375,25,20,0.8,17,37,54,41,21,38,26,0,0,0,0,56.8421,56.5217,0.5943,0.5579,35.4167,78.7234,10.9244,6.0099,6.0099,9.5238,1.3263,106.625,88.4855,126.2069,109.1789,17.028,0.5055,17.931,2.0,46.1538,POR,West,Northwest,Away,Loss,241,1,109,24,13,6,4,19,90,41,0.4556,62,31,0.5,28,10,0.3571,21,17,0.8095,10,31,41,29,33,21,26,0,0,0,0,43.1579,58.5366,0.5492,0.5111,24.3902,75.6098,11.5823,6.0099,4.0066,6.4516,1.2111,78.375,65.0415,109.1789,126.2069,-17.028,0.4409,17.616,1.8462,46.1538,99.8361,99.4218
2016-11-17,08:00,Regular,Williams,James,Mauer,Ken,Boland,Matt,PHI,East,Atlantic,Away,Loss,239,1,86,15,17,9,2,17,83,31,0.3735,51,22,0.4314,32,9,0.2813,19,15,0.7895,13,27,40,18,15,25,28,0,0,0,0,44.9438,48.3871,0.4707,0.4277,27.6596,64.2857,15.6884,9.8813,2.1958,3.9216,1.0361,50.375,42.1548,94.4214,120.7716,-26.3502,0.3563,12.1595,0.8824,52.9412,MIN,West,Northwest,Home,Win,238,2,110,18,13,7,8,19,85,43,0.5059,59,37,0.6271,26,6,0.2308,20,18,0.9,15,34,49,27,34,24,25,0,0,0,0,55.0562,41.8605,0.5864,0.5412,30.6122,69.3878,12.1723,7.6855,8.7834,13.5593,1.2941,89.75,75.4202,120.7716,94.4214,26.3502,0.5181,14.4231,1.3846,53.8462,91.081,91.4621
2016-11-17,08:00,Regular,Williams,James,Mauer,Ken,Boland,Matt,MIN,West,Northwest,Home,Win,238,2,110,18,13,7,8,19,85,43,0.5059,59,37,0.6271,26,6,0.2308,20,18,0.9,15,34,49,27,34,24,25,0,0,0,0,55.0562,41.8605,0.5864,0.5412,35.7143,72.3404,12.1723,7.6855,8.7834,13.5593,1.2941,89.75,75.4202,120.7716,94.4214,26.3502,0.5181,14.4231,1.3846,53.8462,PHI,East,Atlantic,Away,Loss,239,1,86,15,17,9,2,17,83,31,0.3735,51,22,0.4314,32,9,0.2813,19,15,0.7895,13,27,40,18,15,25,28,0,0,0,0,44.9438,48.3871,0.4707,0.4277,32.5,67.5,15.6884,9.8813,2.1958,3.9216,1.0361,50.375,42.1548,94.4214,120.7716,-26.3502,0.3563,12.1595,0.8824,52.9412,91.081,91.8464
